331 11033 136
336 11200 528
333 11100 136
334 11133 136
335 11166 136
340 11333 160
337 11233 136
338 11266 136
339 11300 136
344 11466 8120
341 11366 464
342 11400 616
343 11433 1136
348 11600 18352
345 11500 232
346 11533 3432
347 11566 3432
352 11733 177552
349 11633 25688
350 11666 45128
351 11700 48920
356 11866 90120
353 11766 232
354 11800 25456
355 11833 29696
360 12000 87376
357 11900 26424
358 11933 25928
359 11966 208
364 12133 81168
361 12033 23728
362 12066 23728
363 12100 23936
368 12266 202704
365 12166 22104
366 12200 22184
367 12233 160
372 12400 85464
369 12300 31792
370 12333 29648
371 12366 30032
376 12533 82488
373 12433 22808
374 12466 22704
375 12500 22704
380 12666 80160
377 12566 184
378 12600 23696
379 12633 27056
384 12800 201800
381 12700 26256
382 12733 23920
383 12766 23920
388 12933 91112
385 12833 28360
386 12866 23704
387 12900 25824
392 13066 76936
389 12966 18704
390 13000 18704
391 13033 200
396 13200 81992
393 13100 28224
394 13133 29944
395 13166 29424
400 13333 204640
397 13233 24032
398 13266 24032
399 13300 23896
404 13466 90312
401 13366 21728
402 13400 25240
403 13433 29832
408 13600 81056
405 13500 224
406 13533 20872
407 13566 20872
412 13733 81120
409 13633 21952
410 13666 29504
411 13700 23800
416 13866 204400
413 13766 200
414 13800 25896
415 13833 25760
420 14000 83680
417 13900 28920
418 13933 28952
419 13966 224
424 14133 80200
421 14033 24960
422 14066 24960
423 14100 20616
428 14266 79304
425 14166 27936
426 14200 27272
427 14233 176
432 14400 200256
429 14300 29096
430 14333 32800
431 14366 30408
436 14533 81552
433 14433 27544
434 14466 27232
435 14500 27232
440 14666 76832
437 14566 192
438 14600 21856
439 14633 23064
444 14800 79240
441 14700 29176
442 14733 26496
443 14766 26496
448 14933 203280
445 14833 29992
446 14866 28696
447 14900 26064
452 15066 68704
449 14966 18960
450 15000 18960
451 15033 184
456 15200 78928
453 15100 22400
454 15133 23752
455 15166 23520
460 15333 81416
457 15233 21656
458 15266 21656
459 15300 25344
464 15466 204656
461 15366 30088
462 15400 30872
463 15433 30640
468 15600 80232
465 15500 160
466 15533 25096
467 15566 25096
472 15733 86792
469 15633 32008
470 15666 32000
471 15700 33856
476 15866 87264
473 15766 216
474 15800 32432
475 15833 34048
480 16000 203760
477 15900 31808
478 15933 31680
479 15966 160
484 16133 83216
481 16033 31080
482 16066 31080
483 16100 31104
488 16266 85576
485 16166 31584
486 16200 28944
487 16233 160
492 16400 89752
489 16300 38392
490 16333 40328
491 16366 35816
496 16533 202280
493 16433 29304
494 16466 32624
495 16500 32624
500 16666 87256
497 16566 160
498 16600 25968
499 16633 27832
504 16800 85632
501 16700 25480
502 16733 33856
503 16766 33856
508 16933 95952
505 16833 31664
506 16866 32584
507 16900 28608
512 17066 201272
509 16966 14408
510 17000 14408
511 17033 176
516 17200 84744
513 17100 25904
514 17133 32480
515 17166 23336
520 17333 82792
517 17233 27048
518 17266 27048
519 17300 27520
524 17466 90112
521 17366 29640
522 17400 33016
523 17433 28160
528 17600 198400
525 17500 216
526 17533 27936
527 17566 28336
532 17733 80872
529 17633 23384
530 17666 27936
531 17700 27936
536 17866 85080
533 17766 192
534 17800 30168
535 17833 28384
540 18000 86456
537 17900 28936
538 17933 29312
539 17966 176
544 18133 194032
541 18033 29160
542 18066 27656
543 18100 25624
548 18266 75744
545 18166 20896
546 18200 20896
547 18233 216
552 18400 82032
549 18300 28600
550 18333 34408
551 18366 27992
556 18533 81992
553 18433 23712
554 18466 27224
555 18500 27224
560 18666 194824
557 18566 24712
558 18600 29392
559 18633 24632
564 18800 71848
561 18700 216
562 18733 19472
563 18766 19472
568 18933 87520
565 18833 27024
566 18866 31968
567 18900 24416
572 19066 76560
569 18966 23200
570 19000 23200
571 19033 25392
576 19200 196864
573 19100 25176
574 19133 27392
575 19166 184
580 19333 74912
577 19233 24120
578 19266 24120
579 19300 24088
584 19466 85480
581 19366 28288
582 19400 29592
583 19433 25752
588 19600 80560
585 19500 200
586 19533 30120
587 19566 25248
592 19733 190488
589 19633 29056
590 19666 29584
591 19700 29584
596 19866 78808
593 19766 192
594 19800 28056
595 19833 28928
600 20000 84640
597 19900 25856
598 19933 28216
599 19966 184
604 20133 82392
601 20033 26336
602 20066 28232
603 20100 28368
608 20266 195688
605 20166 20232
606 20200 20232
607 20233 192
612 20400 77552
609 20300 28592
610 20333 31208
611 20366 30960
616 20533 79168
613 20433 27560
614 20466 26720
615 20500 26720
620 20666 78656
617 20566 24544
618 20600 29064
619 20633 22072
624 20800 186896
621 20700 880
622 20733 18624
623 20766 18624
628 20933 89552
625 20833 22552
626 20866 23560
627 20900 24224
632 21066 76816
629 20966 25320
630 21000 25320
631 21033 21512
636 21200 126400
633 21100 25160
634 21133 28592
635 21166 28592
640 21333 204888
637 21233 30992
638 21266 30992
639 21300 39384
644 21466 170128
641 21366 61328
642 21400 48456
643 21433 42672
648 21600 138744
645 21500 632
646 21533 65016
647 21566 95840
652 21733 113448
649 21633 47832
650 21666 47832
651 21700 58008
656 21866 197888
653 21766 208
654 21800 32624
655 21833 32464
660 22000 104400
657 21900 30032
658 21933 28792
659 21966 192
664 22133 136048
661 22033 28432
662 22066 21928
663 22100 30864
668 22266 127832
665 22166 3272
666 22200 19704
667 22233 3368
672 22400 213600
669 22300 25880
670 22333 33152
671 22366 32312
676 22533 80704
673 22433 22064
674 22466 26784
675 22500 26784
680 22666 84208
677 22566 28048
678 22600 31200
679 22633 23984
684 22800 74648
681 22700 248
682 22733 21592
683 22766 21592
688 22933 215648
685 22833 30400
686 22866 33032
687 22900 30232
692 23066 77520
689 22966 19696
690 23000 19696
691 23033 19560
696 23200 82152
693 23100 18616
694 23133 27288
695 23166 184
700 23333 85728
697 23233 26320
698 23266 26320
699 23300 22096
704 23466 213512
701 23366 24496
702 23400 34256
703 23433 28792
708 23600 83912
705 23500 192
706 23533 29072
707 23566 27648
712 23733 83360
709 23633 25720
710 23666 22848
711 23700 22848
716 23866 84872
713 23766 216
714 23800 26640
715 23833 22424
720 24000 215376
717 23900 24256
718 23933 20312
719 23966 216
724 24133 84808
721 24033 23800
722 24066 25704
723 24100 24704
728 24266 75272
725 24166 16424
726 24200 16424
727 24233 184
732 24400 87168
729 24300 35656
730 24333 35808
731 24366 29712
736 24533 212488
733 24433 21896
734 24466 19856
735 24500 19856
740 24666 81712
737 24566 27600
738 24600 33240
739 24633 27440
744 24800 76368
741 24700 208
742 24733 14240
743 24766 14240
748 24933 122984
745 24833 21384
746 24866 30616
747 24900 30120
752 25066 239256
749 24966 5808
750 25000 5808
751 25033 3664
756 25200 29928
753 25100 2864
754 25133 3536
755 25166 712
760 25333 36880
757 25233 13448
758 25266 13448
759 25300 13416
764 25466 71936
761 25366 8000
762 25400 3792
763 25433 1368
768 25600 242200
765 25500 2064
766 25533 8744
767 25566 17384
772 25733 38328
769 25633 9168
770 25666 6672
771 25700 6672
776 25866 56592
773 25766 568
774 25800 12568
775 25833 15488
780 26000 50752
777 25900 11832
778 25933 12048
779 25966 616
784 26133 244008
781 26033 13936
782 26066 17864
783 26100 21600
788 26266 55304
785 26166 7744
786 26200 7744
787 26233 648
792 26400 49112
789 26300 11376
790 26333 14160
791 26366 22744
796 26533 75304
793 26433 15856
794 26466 16232
795 26500 16232
800 26666 244072
797 26566 17424
798 26600 6632
799 26633 6952
804 26800 21080
801 26700 496
802 26733 4872
803 26766 4872
808 26933 63328
805 26833 16272
806 26866 10320
807 26900 2400
812 27066 32656
809 26966 7480
810 27000 7480
811 27033 17016
816 27200 244544
813 27100 5448
814 27133 3024
815 27166 360
820 27333 30456
817 27233 15928
818 27266 15928
819 27300 12656
824 27466 66008
821 27366 6200
822 27400 26464
823 27433 12600
828 27600 40568
825 27500 896
826 27533 9136
827 27566 9392
832 27733 226344
829 27633 19400
830 27666 25856
831 27700 25856
836 27866 81392
833 27766 248
834 27800 19696
835 27833 20136
840 28000 104352
837 27900 24664
838 27933 24088
839 27966 376
844 28133 96160
841 28033 21096
842 28066 10248
843 28100 14592
848 28266 101304
845 28166 9536
846 28200 9536
847 28233 576
852 28400 70744
849 28300 16856
850 28333 11568
851 28366 12624
856 28533 37880
853 28433 9848
854 28466 8784
855 28500 8784
860 28666 2856
857 28566 2816
858 28600 872
859 28633 872
864 28800 1416
861 28700 224
862 28733 248
863 28766 248
868 28933 392
865 28833 224
866 28866 224
867 28900 224
872 29066 160
869 28966 136
870 29000 136
871 29033 136
876 29200 160
873 29100 136
874 29133 136
875 29166 136
880 29333 528
877 29233 136
878 29266 136
879 29300 136
884 29466 160
881 29366 136
882 29400 136
883 29433 136
888 29600 160
885 29500 136
886 29533 136
887 29566 136
892 29733 160
889 29633 136
890 29666 136
891 29700 136
896 29866 528
893 29766 136
894 29800 136
895 29833 136
900 30000 160
897 29900 136
898 29933 136
899 29966 136
904 30133 160
901 30033 136
902 30066 136
903 30100 136
908 30266 160
905 30166 136
906 30200 136
907 30233 136
912 30400 528
909 30300 136
910 30333 136
911 30366 136
916 30533 160
913 30433 136
914 30466 136
915 30500 136
920 30666 11048
917 30566 288
918 30600 392
919 30633 392
924 30800 167112
921 30700 24464
922 30733 25672
923 30766 38048
928 30933 289680
925 30833 208
926 30866 26752
927 30900 78688
932 31066 266216
929 30966 208
930 31000 48088
931 31033 71416
936 31200 269880
933 31100 240
934 31133 62904
935 31166 86152
940 31333 285024
937 31233 103280
938 31266 103280
939 31300 127776
944 31466 569856
941 31366 127784
942 31400 141832
943 31433 138392
948 31600 244328
945 31500 208
946 31533 148064
947 31566 154136
952 31733 236736
949 31633 149128
950 31666 132120
951 31700 132120
956 31866 235288
953 31766 112832
954 31800 112832
955 31833 129328
960 32000 623672
957 31900 119144
958 31933 157760
959 31966 192
964 32133 234904
961 32033 125752
962 32066 127848
963 32100 110912
968 32266 186312
965 32166 126520
966 32200 126520
967 32233 138016
972 32400 216904
969 32300 168
970 32333 97680
971 32366 99568
976 32533 634344
973 32433 94064
974 32466 93848
975 32500 93848
980 32666 198208
977 32566 131552
978 32600 118112
979 32633 97728
984 32800 174296
981 32700 168
982 32733 88168
983 32766 168
988 32933 239536
985 32833 99040
986 32866 97872
987 32900 96056
992 33066 633496
989 32966 97488
990 33000 97488
991 33033 104104
996 33200 199080
993 33100 115368
994 33133 74408
995 33166 160
1000 33333 179496
997 33233 126424
998 33266 138528
999 33300 138528
1004 33466 194192
1001 33366 93760
1002 33400 122704
1003 33433 115088
1008 33600 634128
1005 33500 160
1006 33533 108584
1007 33566 93984
1012 33733 205704
1009 33633 99712
1010 33666 101376
1011 33700 101376
1016 33866 217600
1013 33766 88336
1014 33800 88336
1015 33833 103048
1020 34000 196080
1017 33900 124720
1018 33933 95104
1019 33966 192
1024 34133 640448
1021 34033 118024
1022 34066 96392
1023 34100 136352
1028 34266 243656
1025 34166 101688
1026 34200 101688
1027 34233 103600
1032 34400 286752
1029 34300 184
1030 34333 146096
1031 34366 147472
1036 34533 234512
1033 34433 117432
1034 34466 148160
1035 34500 148160
1040 34666 653312
1037 34566 148248
1038 34600 147920
1039 34633 141440
1044 34800 195504
1041 34700 160
1042 34733 141224
1043 34766 192
1048 34933 220776
1045 34833 113808
1046 34866 149480
1047 34900 117920
1052 35066 221256
1049 34966 94704
1050 35000 94704
1051 35033 100528
1056 35200 655784
1053 35100 103600
1054 35133 116160
1055 35166 160
1060 35333 204088
1057 35233 85432
1058 35266 100064
1059 35300 100064
1064 35466 211624
1061 35366 142432
1062 35400 122760
1063 35433 142864
1068 35600 225080
1065 35500 160
1066 35533 92584
1067 35566 133136
1072 35733 650400
1069 35633 84576
1070 35666 98664
1071 35700 98664
1076 35866 218224
1073 35766 121440
1074 35800 121440
1075 35833 108152
1080 36000 210560
1077 35900 94808
1078 35933 84784
1079 35966 176
1084 36133 197632
1081 36033 132416
1082 36066 128864
1083 36100 93584
1088 36266 652240
1085 36166 97456
1086 36200 97456
1087 36233 90296
1092 36400 205592
1089 36300 160
1090 36333 87984
1091 36366 91008
1096 36533 260064
1093 36433 116328
1094 36466 117728
1095 36500 117728
1100 36666 197512
1097 36566 138552
1098 36600 109320
1099 36633 116336
1104 36800 651080
1101 36700 208
1102 36733 159208
1103 36766 160
1108 36933 227424
1105 36833 114744
1106 36866 110048
1107 36900 108960
1112 37066 231224
1109 36966 79096
1110 37000 79096
1111 37033 104344
1116 37200 209336
1113 37100 137456
1114 37133 111272
1115 37166 192
1120 37333 654464
1117 37233 118880
1118 37266 75056
1119 37300 75056
1124 37466 241720
1121 37366 149176
1122 37400 124072
1123 37433 130032
1128 37600 241824
1125 37500 168
1126 37533 120584
1127 37566 115040
1132 37733 202864
1129 37633 97000
1130 37666 132504
1131 37700 132504
1136 37866 650104
1133 37766 91648
1134 37800 91648
1135 37833 80768
1140 38000 221616
1137 37900 136760
1138 37933 130016
1139 37966 176
1144 38133 203416
1141 38033 112968
1142 38066 100944
1143 38100 146392
1148 38266 230944
1145 38166 96224
1146 38200 96224
1147 38233 142048
1152 38400 654120
1149 38300 184
1150 38333 95872
1151 38366 120248
1156 38533 263296
1153 38433 117560
1154 38466 106008
1155 38500 106008
1160 38666 241328
1157 38566 134160
1158 38600 106704
1159 38633 112440
1164 38800 185248
1161 38700 192
1162 38733 74360
1163 38766 184
1168 38933 635712
1165 38833 86432
1166 38866 121096
1167 38900 110104
1172 39066 210608
1169 38966 93928
1170 39000 93928
1171 39033 89296
1176 39200 201384
1173 39100 102192
1174 39133 105192
1175 39166 176
1180 39333 206536
1177 39233 90944
1178 39266 105280
1179 39300 105280
1184 39466 642296
1181 39366 111288
1182 39400 95304
1183 39433 74840
1188 39600 222032
1185 39500 168
1186 39533 145744
1187 39566 99256
1192 39733 211832
1189 39633 104704
1190 39666 99792
1191 39700 99792
1196 39866 192000
1193 39766 77568
1194 39800 77568
1195 39833 77408
1200 40000 643864
1197 39900 121112
1198 39933 92640
1199 39966 160
1204 40133 170704
1201 40033 97232
1202 40066 95736
1203 40100 119624
1208 40266 275512
1205 40166 165008
1206 40200 165008
1207 40233 172024
1212 40400 201096
1209 40300 176
1210 40333 85440
1211 40366 160
1216 40533 657824
1213 40433 127160
1214 40466 105064
1215 40500 114448
1220 40666 193560
1217 40566 86344
1218 40600 86344
1219 40633 101192
1224 40800 210480
1221 40700 113464
1222 40733 128160
1223 40766 138616
1228 40933 204288
1225 40833 160
1226 40866 129616
1227 40900 123640
1232 41066 656792
1229 40966 128720
1230 41000 109264
1231 41033 109264
1236 41200 213344
1233 41100 115856
1234 41133 115856
1235 41166 87768
1240 41333 226760
1237 41233 114936
1238 41266 158808
1239 41300 160
1244 41466 213744
1241 41366 114888
1242 41400 111128
1243 41433 127248
1248 41600 651832
1245 41500 92608
1246 41533 92608
1247 41566 106568
1252 41733 199048
1249 41633 160
1250 41666 143136
1251 41700 139088
1256 41866 213520
1253 41766 92424
1254 41800 102816
1255 41833 102816
1260 42000 234216
1257 41900 118000
1258 41933 105040
1259 41966 89072
1264 42133 654672
1261 42033 224
1262 42066 131432
1263 42100 160
1268 42266 244472
1265 42166 116064
1266 42200 95816
1267 42233 94488
1272 42400 221984
1269 42300 71552
1270 42333 71552
1271 42366 109816
1276 42533 269080
1273 42433 111216
1274 42466 117480
1275 42500 168
1280 42666 648920
1277 42566 115904
1278 42600 117144
1279 42633 117144
1284 42800 247752
1281 42700 88208
1282 42733 104856
1283 42766 103024
1288 42933 216656
1285 42833 160
1286 42866 100672
1287 42900 85976
1292 43066 211760
1289 42966 138256
1290 43000 156400
1291 43033 156400
1296 43200 648432
1293 43100 123104
1294 43133 123104
1295 43166 113928
1300 43333 182880
1297 43233 151592
1298 43266 100424
1299 43300 160
1304 43466 224904
1301 43366 122840
1302 43400 121072
1303 43433 103320
1308 43600 200088
1305 43500 107968
1306 43533 107968
1307 43566 111488
1312 43733 648120
1309 43633 160
1310 43666 145688
1311 43700 129480
1316 43866 194584
1313 43766 92976
1314 43800 95368
1315 43833 95368
1320 44000 219576
1317 43900 129824
1318 43933 132128
1319 43966 118776
1324 44133 188456
1321 44033 184
1322 44066 121456
1323 44100 168
1328 44266 632608
1325 44166 144288
1326 44200 127016
1327 44233 96984
1332 44400 228272
1329 44300 96240
1330 44333 96240
1331 44366 101584
1336 44533 241456
1333 44433 129136
1334 44466 129136
1335 44500 115360
1340 44666 203320
1337 44566 145432
1338 44600 76600
1339 44633 160
1344 44800 643776
1341 44700 75528
1342 44733 111352
1343 44766 101736
1348 44933 292424
1345 44833 192
1346 44866 117472
1347 44900 112352
1352 45066 195216
1349 44966 57672
1350 45000 57672
1351 45033 96192
1356 45200 192376
1353 45100 87640
1354 45133 78312
1355 45166 176
1360 45333 635968
1357 45233 126016
1358 45266 102048
1359 45300 102048
1364 45466 222912
1361 45366 79128
1362 45400 131736
1363 45433 99256
1368 45600 224096
1365 45500 176
1366 45533 126896
1367 45566 113232
1372 45733 194768
1369 45633 139248
1370 45666 91560
1371 45700 91560
1376 45866 629392
1373 45766 90080
1374 45800 90080
1375 45833 89856
1380 46000 262232
1377 45900 112336
1378 45933 95768
1379 45966 160
1384 46133 264016
1381 46033 155840
1382 46066 141256
1383 46100 123672
1388 46266 247696
1385 46166 122784
1386 46200 122784
1387 46233 135352
1392 46400 620144
1389 46300 160
1390 46333 151960
1391 46366 152072
1396 46533 290536
1393 46433 151800
1394 46466 168088
1395 46500 168088
1400 46666 324208
1397 46566 192136
1398 46600 191232
1399 46633 177528
1404 46800 297464
1401 46700 160
1402 46733 177312
1403 46766 160
1408 46933 625840
1405 46833 211200
1406 46866 210536
1407 46900 205408
1412 47066 297560
1409 46966 181104
1410 47000 181104
1411 47033 189144
1416 47200 303240
1413 47100 171728
1414 47133 186760
1415 47166 176
1420 47333 306656
1417 47233 212536
1418 47266 210816
1419 47300 210816
1424 47466 614032
1421 47366 200640
1422 47400 215864
1423 47433 218232
1428 47600 315128
1425 47500 160
1426 47533 202392
1427 47566 210408
1432 47733 305752
1429 47633 205296
1430 47666 212448
1431 47700 212448
1436 47866 310824
1433 47766 212304
1434 47800 212304
1435 47833 225144
1440 48000 612000
1437 47900 215728
1438 47933 218528
1439 47966 192
1444 48133 330800
1441 48033 210408
1442 48066 227320
1443 48100 220840
1448 48266 311920
1445 48166 226640
1446 48200 226640
1447 48233 224488
1452 48400 320656
1449 48300 160
1450 48333 229472
1451 48366 222304
1456 48533 610872
1453 48433 220240
1454 48466 210624
1455 48500 210624
1460 48666 325128
1457 48566 225168
1458 48600 203784
1459 48633 231408
1464 48800 301880
1461 48700 160
1462 48733 222880
1463 48766 168
1468 48933 370112
1465 48833 229280
1466 48866 210768
1467 48900 235648
1472 49066 603264
1469 48966 206816
1470 49000 206816
1471 49033 206200
1476 49200 294808
1473 49100 204680
1474 49133 220240
1475 49166 168
1480 49333 311912
1477 49233 205392
1478 49266 217704
1479 49300 217704
1484 49466 340648
1481 49366 213344
1482 49400 212872
1483 49433 223584
1488 49600 605568
1485 49500 168
1486 49533 219000
1487 49566 216840
1492 49733 329144
1489 49633 226040
1490 49666 229208
1491 49700 229208
1496 49866 341464
1493 49766 224000
1494 49800 224000
1495 49833 220744
1500 50000 338168
1497 49900 207240
1498 49933 210112
1499 49966 168
1504 50133 592072
1501 50033 220112
1502 50066 213920
1503 50100 229064
1508 50266 328192
1505 50166 221432
1506 50200 221432
1507 50233 232528
1512 50400 332512
1509 50300 160
1510 50333 229464
1511 50366 222848
1516 50533 339136
1513 50433 215168
1514 50466 213936
1515 50500 213936
1520 50666 583592
1517 50566 232232
1518 50600 221240
1519 50633 232376
1524 50800 314840
1521 50700 176
1522 50733 223000
1523 50766 176
1528 50933 348120
1525 50833 229136
1526 50866 202144
1527 50900 225224
1532 51066 299552
1529 50966 209184
1530 51000 209184
1531 51033 209760
1536 51200 576992
1533 51100 204360
1534 51133 208920
1535 51166 192
1540 51333 304232
1537 51233 219960
1538 51266 213792
1539 51300 213792
1544 51466 343096
1541 51366 218128
1542 51400 197192
1543 51433 225816
1548 51600 311304
1545 51500 208
1546 51533 201456
1547 51566 209512
1552 51733 569024
1549 51633 202296
1550 51666 200208
1551 51700 200208
1556 51866 304424
1553 51766 209632
1554 51800 209632
1555 51833 200776
1560 52000 318416
1557 51900 195632
1558 51933 193440
1559 51966 192
1564 52133 316448
1561 52033 197192
1562 52066 201928
1563 52100 205584
1568 52266 560232
1565 52166 202616
1566 52200 202616
1567 52233 193528
1572 52400 311456
1569 52300 208
1570 52333 209872
1571 52366 198272
1576 52533 306848
1573 52433 206400
1574 52466 208744
1575 52500 208744
1580 52666 320784
1577 52566 204632
1578 52600 201688
1579 52633 204784
1584 52800 548672
1581 52700 176
1582 52733 201000
1583 52766 176
1588 52933 324928
1585 52833 196520
1586 52866 201640
1587 52900 184744
1592 53066 280392
1589 52966 193880
1590 53000 193880
1591 53033 192184
1596 53200 282584
1593 53100 189616
1594 53133 201384
1595 53166 160
1600 53333 535784
1597 53233 199096
1598 53266 199136
1599 53300 199136
1604 53466 321848
1601 53366 184064
1602 53400 195392
1603 53433 204648
1608 53600 329968
1605 53500 192
1606 53533 194168
1607 53566 197248
1612 53733 268592
1609 53633 175848
1610 53666 184096
1611 53700 184096
1616 53866 519200
1613 53766 180520
1614 53800 180520
1615 53833 181144
1620 54000 268440
1617 53900 181768
1618 53933 186432
1619 53966 160
1624 54133 284624
1621 54033 177280
1622 54066 180872
1623 54100 179032
1628 54266 312960
1625 54166 188584
1626 54200 188584
1627 54233 181656
1632 54400 527024
1629 54300 216
1630 54333 190352
1631 54366 188184
1636 54533 288696
1633 54433 182160
1634 54466 188728
1635 54500 188728
1640 54666 290448
1637 54566 184616
1638 54600 195008
1639 54633 174744
1644 54800 285080
1641 54700 168
1642 54733 169600
1643 54766 168
1648 54933 525200
1645 54833 185960
1646 54866 188944
1647 54900 176576
1652 55066 263656
1649 54966 187984
1650 55000 187984
1651 55033 176688
1656 55200 276848
1653 55100 167664
1654 55133 173800
1655 55166 200
1660 55333 278584
1657 55233 180048
1658 55266 186680
1659 55300 186680
1664 55466 494368
1661 55366 179976
1662 55400 175544
1663 55433 188328
1668 55600 277024
1665 55500 176
1666 55533 176776
1667 55566 175120
1672 55733 273592
1669 55633 170328
1670 55666 170488
1671 55700 170488
1676 55866 270536
1673 55766 175912
1674 55800 175912
1675 55833 176080
1680 56000 472616
1677 55900 173520
1678 55933 177576
1679 55966 176
1684 56133 262696
1681 56033 167104
1682 56066 178288
1683 56100 171264
1688 56266 261760
1685 56166 157408
1686 56200 157408
1687 56233 170336
1692 56400 269376
1689 56300 168
1690 56333 163248
1691 56366 160248
1696 56533 466768
1693 56433 150232
1694 56466 160176
1695 56500 160176
1700 56666 265840
1697 56566 159712
1698 56600 156312
1699 56633 166192
1704 56800 241880
1701 56700 160
1702 56733 164072
1703 56766 160
