60	66	0	10000
63	1024	0	10000
61	66	0	10000
60	1024	0	10000
64	66	0	10000
60	150	0	10000
63	142	0	10000
61	158	0	10000
60	154	0	10000
63	142	0	10000
61	162	0	10000
72	1024	0	10000
65	494	0	10000
64	1024	0	10000
63	494	0	10000
66	1024	0	10000
64	254	0	10000
63	1024	0	10000
66	218	0	10000
64	154	0	10000
63	106	0	10000
64	66	0	10000
63	162	0	10000
68	1024	0	10000
66	66	0	10000
63	174	0	10000
64	1024	0	10000
70	66	0	10000
62	162	0	10000
64	1024	0	10000
67	66	0	10000
63	1024	0	10000
66	66	0	10000
73	1024	0	10000
61	66	0	10000
60	174	0	10000
63	150	0	10000
64	1024	0	10000
64	66	0	10000
65	1024	0	10000
63	66	0	10000
61	162	0	10000
64	1024	0	10000
61	66	0	10000
61	66	0	10000
69	174	0	10000
66	1024	0	10000
65	66	0	10000
67	106	0	10000
61	162	0	10000
62	1024	0	10000
65	66	0	10000
61	150	0	10000
65	174	0	10000
63	162	0	10000
60	142	0	10000
61	174	0	10000
63	158	0	10000
60	162	0	10000
60	174	0	10000
63	162	0	10000
61	66	0	10000
60	174	0	10000
63	162	0	10000
61	174	0	10000
60	162	0	10000
62	174	0	10000
60	162	0	10000
61	174	0	10000
63	162	0	10000
61	174	0	10000
60	162	0	10000
64	174	0	10000
80	162	0	10000
82	1024	0	10000
66	494	0	10000
64	674	0	10000
63	162	0	10000
66	64	0	10000
64	174	0	10000
75	162	0	10000
80	90	0	10000
79	174	0	10000
77	162	0	10000
82	162	0	10000
80	90	0	10000
77	174	0	10000
76	162	0	10000
77	158	0	10000
77	174	0	10000
140	162	0	10000
81	174	0	10000
78	162	0	10000
79	174	0	10000
81	162	0	10000
77	174	0	10000
81	1024	0	10000
65	494	0	10000
63	162	0	10000
66	206	0	10000
64	174	0	10000
63	162	0	10000
80	174	0	10000
80	162	0	10000
77	158	0	10000
78	174	0	10000
81	162	0	10000
83	174	0	10000
81	630	0	10000
80	162	0	10000
82	174	0	10000
77	162	0	10000
77	66	0	10000
77	174	0	10000
83	162	0	10000
80	174	0	10000
93	162	0	10000
81	174	0	10000
78	162	0	10000
489	1024	0	10000
69	66	0	10000
63	174	0	10000
62	162	0	10000
67	66	0	10000
62	174	0	10000
3651	162	0	10000
70	174	0	10000
61	162	0	10000
61	174	0	10000
67	162	0	10000
62	1024	0	10000
61	66	0	10000
65	174	0	10000
61	162	0	10000
64	150	0	10000
61	174	0	10000
61	162	0	10000
64	174	0	10000
62	162	0	10000
61	174	0	10000
63	162	0	10000
61	174	0	10000
61	98	0	10000
64	162	0	10000
61	150	0	10000
61	174	0	10000
62	162	0	10000
61	94	0	10000
61	174	0	10000
64	162	0	10000
61	150	0	10000
61	174	0	10000
65	142	0	10000
61	162	0	10000
61	158	0	10000
64	174	0	10000
61	162	0	10000
61	174	0	10000
64	162	0	10000
61	174	0	10000
61	162	0	10000
66	174	0	10000
61	206	0	10000
60	162	0	10000
64	174	0	10000
60	150	0	10000
60	162	0	10000
63	142	0	10000
60	174	0	10000
60	158	0	10000
62	162	0	10000
66	174	0	10000
64	162	0	10000
63	174	0	10000
60	162	0	10000
60	174	0	10000
63	162	0	10000
59	174	0	10000
61	162	0	10000
62	882	0	10000
61	174	0	10000
60	162	0	10000
63	174	0	10000
61	86	0	10000
58	162	0	10000
60	162	0	10000
61	150	0	10000
60	174	0	10000
62	162	0	10000
2708	174	0	10000
96	162	0	10000
61	174	0	10000
55	162	0	10000
56	174	0	10000
57	162	0	10000
57	174	0	10000
54	98	0	10000
59	150	0	10000
55	1024	0	10000
56	66	0	10000
57	1024	0	10000
57	66	0	10000
54	1024	0	10000
59	66	0	10000
54	1024	0	10000
56	66	0	10000
57	1024	0	10000
56	66	0	10000
54	1024	0	10000
62	66	0	10000
55	66	0	10000
56	1024	0	10000
1051	66	0	10000
58	1024	0	10000
55	66	0	10000
58	82	0	10000
55	150	0	10000
55	142	0	10000
58	158	0	10000
54	162	0	10000
56	174	0	10000
57	66	0	10000
56	1024	0	10000
55	394	0	10000
59	150	0	10000
54	90	0	10000
56	150	0	10000
57	90	0	10000
56	162	0	10000
55	90	0	10000
61	162	0	10000
66	90	0	10000
56	154	0	10000
59	142	0	10000
56	162	0	10000
56	1024	0	10000
59	218	0	10000
60	66	0	10000
57	1024	0	10000
60	66	0	10000
56	66	0	10000
56	1024	0	10000
60	66	0	10000
56	66	0	10000
56	1024	0	10000
59	66	0	10000
57	66	0	10000
58	154	0	10000
61	142	0	10000
56	1024	0	10000
56	66	0	10000
59	1024	0	10000
56	66	0	10000
59	162	0	10000
56	1024	0	10000
56	66	0	10000
58	1024	0	10000
56	66	0	10000
56	1024	0	10000
59	66	0	10000
56	1024	0	10000
56	66	0	10000
58	66	0	10000
56	1024	0	10000
62	66	0	10000
59	1024	0	10000
61	66	0	10000
56	1024	0	10000
61	218	0	10000
57	66	0	10000
56	1024	0	10000
60	66	0	10000
56	1024	0	10000
57	66	0	10000
59	1024	0	10000
56	66	0	10000
56	1024	0	10000
59	66	0	10000
56	1024	0	10000
56	66	0	10000
59	1024	0	10000
57	66	0	10000
55	66	0	10000
59	1024	0	10000
57	66	0	10000
56	1024	0	10000
59	66	0	10000
56	66	0	10000
56	162	0	10000
60	174	0	10000
56	162	0	10000
56	174	0	10000
59	162	0	10000
57	1024	0	10000
57	66	0	10000
61	174	0	10000
56	1024	0	10000
57	66	0	10000
59	1024	0	10000
57	66	0	10000
56	162	0	10000
59	1024	0	10000
57	66	0	10000
58	1024	0	10000
64	66	0	10000
64	1024	0	10000
60	66	0	10000
61	174	0	10000
60	66	0	10000
59	1024	0	10000
62	66	0	10000
58	162	0	10000
59	1024	0	10000
63	66	0	10000
62	174	0	10000
60	162	0	10000
65	66	0	10000
59	174	0	10000
59	66	0	10000
62	162	0	10000
59	1024	0	10000
58	66	0	10000
62	174	0	10000
60	1024	0	10000
59	66	0	10000
62	162	0	10000
61	1024	0	10000
59	66	0	10000
61	1024	0	10000
59	66	0	10000
58	174	0	10000
62	1024	0	10000
65	66	0	10000
57	1024	0	10000
62	66	0	10000
58	162	0	10000
60	66	0	10000
65	1024	0	10000
61	66	0	10000
59	1024	0	10000
62	66	0	10000
60	1024	0	10000
62	66	0	10000
61	1024	0	10000
60	66	0	10000
62	174	0	10000
59	1024	0	10000
62	66	0	10000
62	1024	0	10000
59	66	0	10000
60	162	0	10000
62	1024	0	10000
57	66	0	10000
56	1024	0	10000
61	66	0	10000
56	174	0	10000
56	66	0	10000
63	1024	0	10000
60	66	0	10000
58	162	0	10000
63	1024	0	10000
64	66	0	10000
60	1024	0	10000
62	66	0	10000
59	1024	0	10000
58	66	0	10000
62	174	0	10000
60	1024	0	10000
59	66	0	10000
62	1024	0	10000
59	66	0	10000
60	1024	0	10000
60	66	0	10000
60	1024	0	10000
58	66	0	10000
61	162	0	10000
58	66	0	10000
59	1024	0	10000
62	66	0	10000
58	174	0	10000
62	1024	0	10000
61	66	0	10000
59	66	0	10000
61	162	0	10000
65	174	0	10000
56	66	0	10000
57	162	0	10000
60	174	0	10000
59	162	0	10000
59	66	0	10000
61	174	0	10000
58	162	0	10000
63	174	0	10000
61	162	0	10000
58	174	0	10000
58	1024	0	10000
62	66	0	10000
59	162	0	10000
75	1024	0	10000
62	66	0	10000
58	1024	0	10000
64	66	0	10000
62	1024	0	10000
59	66	0	10000
57	1024	0	10000
60	66	0	10000
56	174	0	10000
57	1024	0	10000
59	66	0	10000
56	162	0	10000
56	66	0	10000
59	1024	0	10000
57	66	0	10000
56	1024	0	10000
59	66	0	10000
56	174	0	10000
56	1024	0	10000
59	66	0	10000
56	1024	0	10000
55	66	0	10000
58	162	0	10000
57	1024	0	10000
62	66	0	10000
60	1024	0	10000
56	66	0	10000
56	1024	0	10000
59	66	0	10000
57	1024	0	10000
57	66	0	10000
58	174	0	10000
57	66	0	10000
55	1024	0	10000
59	66	0	10000
56	162	0	10000
56	1024	0	10000
59	66	0	10000
56	162	0	10000
56	66	0	10000
60	174	0	10000
56	90	0	10000
56	66	0	10000
58	162	0	10000
56	162	0	10000
56	174	0	10000
59	90	0	10000
56	162	0	10000
56	174	0	10000
59	162	0	10000
56	174	0	10000
57	1024	0	10000
60	66	0	10000
56	1024	0	10000
56	66	0	10000
59	162	0	10000
57	1024	0	10000
56	66	0	10000
60	1024	0	10000
56	66	0	10000
56	1024	0	10000
59	66	0	10000
56	1024	0	10000
56	66	0	10000
58	174	0	10000
57	1024	0	10000
56	66	0	10000
59	66	0	10000
64	1024	0	10000
60	66	0	10000
63	162	0	10000
57	1024	0	10000
60	66	0	10000
57	1024	0	10000
57	66	0	10000
59	1024	0	10000
56	66	0	10000
57	1024	0	10000
66	66	0	10000
57	174	0	10000
58	1024	0	10000
64	66	0	10000
59	1024	0	10000
59	66	0	10000
62	66	0	10000
60	162	0	10000
59	64	0	10000
62	1024	0	10000
62	66	0	10000
60	1024	0	10000
61	66	0	10000
61	174	0	10000
60	66	0	10000
61	162	0	10000
58	174	0	10000
58	162	0	10000
66	174	0	10000
57	162	0	10000
56	174	0	10000
59	162	0	10000
57	174	0	10000
56	1024	0	10000
59	66	0	10000
56	66	0	10000
56	1024	0	10000
59	66	0	10000
56	162	0	10000
56	1024	0	10000
60	66	0	10000
58	1024	0	10000
60	66	0	10000
62	1024	0	10000
61	66	0	10000
59	1024	0	10000
61	66	0	10000
59	174	0	10000
59	66	0	10000
61	162	0	10000
60	1024	0	10000
60	66	0	10000
63	1024	0	10000
63	66	0	10000
58	174	0	10000
63	162	0	10000
61	174	0	10000
59	162	0	10000
62	1024	0	10000
60	66	0	10000
58	174	0	10000
60	162	0	10000
62	64	0	10000
57	174	0	10000
59	150	0	10000
56	142	0	10000
56	162	0	10000
72	194	0	10000
56	174	0	10000
56	162	0	10000
60	1024	0	10000
56	66	0	10000
56	174	0	10000
59	1024	0	10000
57	66	0	10000
56	1024	0	10000
60	66	0	10000
56	1024	0	10000
57	66	0	10000
59	162	0	10000
57	1024	0	10000
57	66	0	10000
61	1024	0	10000
59	66	0	10000
60	66	0	10000
64	174	0	10000
61	1024	0	10000
59	66	0	10000
61	162	0	10000
61	1024	0	10000
64	66	0	10000
58	174	0	10000
58	162	0	10000
59	174	0	10000
57	162	0	10000
56	66	0	10000
60	174	0	10000
57	1024	0	10000
57	66	0	10000
58	1024	0	10000
56	66	0	10000
56	162	0	10000
68	174	0	10000
56	162	0	10000
56	174	0	10000
59	162	0	10000
56	174	0	10000
56	174	0	10000
59	162	0	10000
57	66	0	10000
57	150	0	10000
60	174	0	10000
59	142	0	10000
61	66	0	10000
62	162	0	10000
65	174	0	10000
58	150	0	10000
63	162	0	10000
60	142	0	10000
58	174	0	10000
62	158	0	10000
60	86	0	10000
60	174	0	10000
65	162	0	10000
59	162	0	10000
63	162	0	10000
61	174	0	10000
60	202	0	10000
59	162	0	10000
63	1024	0	10000
59	66	0	10000
58	1024	0	10000
65	66	0	10000
58	150	0	10000
74	174	0	10000
59	1024	0	10000
57	66	0	10000
56	1024	0	10000
61	66	0	10000
57	1024	0	10000
56	66	0	10000
59	142	0	10000
57	162	0	10000
57	1024	0	10000
60	66	0	10000
56	66	0	10000
56	150	0	10000
60	1024	0	10000
57	66	0	10000
56	174	0	10000
59	1024	0	10000
57	66	0	10000
56	142	0	10000
60	162	0	10000
59	66	0	10000
57	174	0	10000
61	66	0	10000
59	162	0	10000
58	174	0	10000
63	162	0	10000
59	174	0	10000
59	162	0	10000
62	174	0	10000
59	162	0	10000
57	1024	0	10000
62	66	0	10000
58	1024	0	10000
58	66	0	10000
62	1024	0	10000
59	66	0	10000
71	1024	0	10000
61	66	0	10000
58	174	0	10000
59	1024	0	10000
77	66	0	10000
58	1024	0	10000
57	66	0	10000
62	1024	0	10000
57	66	0	10000
57	66	0	10000
60	1024	0	10000
61	66	0	10000
58	1024	0	10000
60	66	0	10000
58	66	0	10000
57	66	0	10000
59	66	0	10000
60	64	0	10000
59	1024	0	10000
64	66	0	10000
60	1024	0	10000
62	66	0	10000
64	1024	0	10000
60	66	0	10000
61	1024	0	10000
61	66	0	10000
63	1024	0	10000
59	66	0	10000
63	1024	0	10000
61	66	0	10000
67	1024	0	10000
63	66	0	10000
60	1024	0	10000
61	66	0	10000
60	1024	0	10000
57	66	0	10000
56	1024	0	10000
60	66	0	10000
56	1024	0	10000
56	66	0	10000
60	1024	0	10000
56	66	0	10000
57	1024	0	10000
62	66	0	10000
59	1024	0	10000
60	66	0	10000
61	66	0	10000
58	66	0	10000
63	1024	0	10000
57	66	0	10000
57	1024	0	10000
60	66	0	10000
56	1024	0	10000
56	66	0	10000
59	1024	0	10000
57	66	0	10000
57	1024	0	10000
60	66	0	10000
56	1024	0	10000
57	66	0	10000
59	1024	0	10000
57	66	0	10000
56	1024	0	10000
59	66	0	10000
56	66	0	10000
57	1024	0	10000
60	66	0	10000
57	1024	0	10000
56	66	0	10000
59	66	0	10000
60	66	0	10000
59	150	0	10000
64	142	0	10000
59	162	0	10000
60	150	0	10000
63	142	0	10000
59	174	0	10000
61	158	0	10000
61	210	0	10000
61	1024	0	10000
60	66	0	10000
63	1024	0	10000
66	66	0	10000
58	1024	0	10000
63	66	0	10000
59	1024	0	10000
64	66	0	10000
65	1024	0	10000
57	66	0	10000
56	150	0	10000
61	1024	0	10000
57	66	0	10000
56	1024	0	10000
59	66	0	10000
57	142	0	10000
56	1024	0	10000
60	66	0	10000
64	1024	0	10000
56	66	0	10000
60	1024	0	10000
57	66	0	10000
56	150	0	10000
60	1024	0	10000
57	66	0	10000
56	1024	0	10000
59	66	0	10000
60	142	0	10000
63	66	0	10000
61	66	0	10000
59	158	0	10000
60	1024	0	10000
61	66	0	10000
60	1024	0	10000
59	66	0	10000
62	1024	0	10000
61	66	0	10000
60	1024	0	10000
62	66	0	10000
60	334	0	10000
59	1024	0	10000
63	66	0	10000
59	1024	0	10000
58	66	0	10000
61	1024	0	10000
56	66	0	10000
56	1024	0	10000
60	66	0	10000
56	1024	0	10000
56	66	0	10000
59	150	0	10000
57	1024	0	10000
57	66	0	10000
61	142	0	10000
56	66	0	10000
59	1024	0	10000
57	66	0	10000
56	1024	0	10000
60	66	0	10000
57	158	0	10000
57	1024	0	10000
60	190	0	10000
59	66	0	10000
59	150	0	10000
62	142	0	10000
59	158	0	10000
59	338	0	10000
65	150	0	10000
59	142	0	10000
59	158	0	10000
61	434	0	10000
60	150	0	10000
58	66	0	10000
66	90	0	10000
58	150	0	10000
58	162	0	10000
62	90	0	10000
58	154	0	10000
63	90	0	10000
61	142	0	10000
59	162	0	10000
59	162	0	10000
61	90	0	10000
59	150	0	10000
59	106	0	10000
79	150	0	10000
59	1024	0	10000
66	218	0	10000
61	106	0	10000
60	162	0	10000
59	74	0	10000
63	1024	0	10000
64	66	0	10000
60	150	0	10000
65	142	0	10000
62	150	0	10000
58	150	0	10000
63	142	0	10000
59	142	0	10000
59	150	0	10000
66	142	0	10000
60	150	0	10000
59	162	0	10000
63	142	0	10000
59	150	0	10000
59	142	0	10000
64	150	0	10000
58	142	0	10000
61	150	0	10000
63	142	0	10000
59	1024	0	10000
59	494	0	10000
62	150	0	10000
60	1024	0	10000
58	134	0	10000
61	142	0	10000
60	150	0	10000
60	142	0	10000
65	150	0	10000
59	142	0	10000
59	150	0	10000
61	142	0	10000
58	66	0	10000
59	154	0	10000
62	1024	0	10000
64	66	0	10000
59	142	0	10000
62	162	0	10000
60	150	0	10000
60	90	0	10000
62	150	0	10000
60	1024	0	10000
58	218	0	10000
61	90	0	10000
59	150	0	10000
64	142	0	10000
66	150	0	10000
59	150	0	10000
58	90	0	10000
64	106	0	10000
58	150	0	10000
59	150	0	10000
64	90	0	10000
60	106	0	10000
59	162	0	10000
63	174	0	10000
59	166	0	10000
58	150	0	10000
62	142	0	10000
60	74	0	10000
65	150	0	10000
65	142	0	10000
60	150	0	10000
59	142	0	10000
63	162	0	10000
59	174	0	10000
59	162	0	10000
63	162	0	10000
59	174	0	10000
60	162	0	10000
62	174	0	10000
58	398	0	10000
60	162	0	10000
63	174	0	10000
59	162	0	10000
60	174	0	10000
61	162	0	10000
61	174	0	10000
59	162	0	10000
61	174	0	10000
61	162	0	10000
59	162	0	10000
65	74	0	10000
60	174	0	10000
58	150	0	10000
62	162	0	10000
59	142	0	10000
58	162	0	10000
65	174	0	10000
59	162	0	10000
61	74	0	10000
63	150	0	10000
69	174	0	10000
61	150	0	10000
59	162	0	10000
58	90	0	10000
62	90	0	10000
62	150	0	10000
58	174	0	10000
62	150	0	10000
59	90	0	10000
59	90	0	10000
67	162	0	10000
60	150	0	10000
60	174	0	10000
67	162	0	10000
62	142	0	10000
60	150	0	10000
63	162	0	10000
61	174	0	10000
60	162	0	10000
61	106	0	10000
58	74	0	10000
58	150	0	10000
62	174	0	10000
58	150	0	10000
61	142	0	10000
62	162	0	10000
59	106	0	10000
59	150	0	10000
61	174	0	10000
60	162	0	10000
59	142	0	10000
61	162	0	10000
59	158	0	10000
65	74	0	10000
62	174	0	10000
62	150	0	10000
58	1024	0	10000
64	66	0	10000
59	174	0	10000
60	162	0	10000
64	1024	0	10000
59	66	0	10000
58	1024	0	10000
62	66	0	10000
59	162	0	10000
59	142	0	10000
62	174	0	10000
58	1024	0	10000
59	66	0	10000
62	1024	0	10000
58	66	0	10000
62	162	0	10000
62	1024	0	10000
58	66	0	10000
58	74	0	10000
63	66	0	10000
59	174	0	10000
60	1024	0	10000
61	66	0	10000
59	150	0	10000
60	1024	0	10000
63	66	0	10000
58	162	0	10000
59	142	0	10000
66	162	0	10000
62	174	0	10000
58	162	0	10000
62	74	0	10000
58	174	0	10000
58	66	0	10000
62	66	0	10000
58	162	0	10000
60	174	0	10000
65	162	0	10000
60	174	0	10000
59	162	0	10000
63	150	0	10000
59	174	0	10000
59	162	0	10000
63	90	0	10000
62	150	0	10000
60	174	0	10000
70	90	0	10000
68	162	0	10000
64	174	0	10000
65	162	0	10000
65	174	0	10000
64	150	0	10000
63	162	0	10000
61	162	0	10000
62	1024	0	10000
62	66	0	10000
59	1024	0	10000
84	66	0	10000
66	106	0	10000
73	1024	0	10000
65	66	0	10000
94	1024	0	10000
67	66	0	10000
73	90	0	10000
69	1024	0	10000
60	66	0	10000
66	1024	0	10000
61	66	0	10000
58	150	0	10000
65	174	0	10000
61	66	0	10000
60	162	0	10000
63	1024	0	10000
62	66	0	10000
59	162	0	10000
63	1024	0	10000
59	66	0	10000
59	106	0	10000
60	90	0	10000
59	174	0	10000
58	166	0	10000
63	162	0	10000
60	74	0	10000
65	174	0	10000
65	162	0	10000
61	150	0	10000
58	174	0	10000
61	142	0	10000
59	162	0	10000
59	174	0	10000
68	162	0	10000
66	174	0	10000
66	162	0	10000
66	150	0	10000
65	174	0	10000
62	90	0	10000
68	150	0	10000
67	162	0	10000
66	90	0	10000
65	174	0	10000
60	162	0	10000
59	174	0	10000
63	150	0	10000
60	162	0	10000
58	106	0	10000
62	174	0	10000
59	150	0	10000
58	162	0	10000
61	150	0	10000
58	106	0	10000
202	174	0	10000
111	90	0	10000
108	162	0	10000
107	162	0	10000
115	150	0	10000
108	174	0	10000
107	74	0	10000
117	90	0	10000
108	162	0	10000
107	150	0	10000
110	150	0	10000
107	142	0	10000
108	174	0	10000
112	142	0	10000
109	154	0	10000
108	162	0	10000
109	158	0	10000
107	142	0	10000
107	162	0	10000
110	174	0	10000
107	162	0	10000
111	890	0	10000
111	162	0	10000
106	174	0	10000
106	74	0	10000
110	162	0	10000
106	174	0	10000
107	154	0	10000
110	150	0	10000
106	162	0	10000
107	142	0	10000
111	142	0	10000
106	174	0	10000
107	954	0	10000
111	158	0	10000
107	154	0	10000
138	162	0	10000
106	142	0	10000
114	162	0	10000
107	74	0	10000
104	1024	0	10000
103	434	0	10000
107	174	0	10000
103	154	0	10000
147	142	0	10000
106	162	0	10000
103	162	0	10000
103	174	0	10000
107	162	0	10000
104	74	0	10000
103	174	0	10000
108	150	0	10000
103	162	0	10000
104	142	0	10000
107	174	0	10000
107	158	0	10000
102	150	0	10000
107	162	0	10000
102	90	0	10000
101	150	0	10000
105	90	0	10000
108	1024	0	10000
104	494	0	10000
107	826	0	10000
105	174	0	10000
104	162	0	10000
105	150	0	10000
104	106	0	10000
102	174	0	10000
105	162	0	10000
102	150	0	10000
107	174	0	10000
108	106	0	10000
101	162	0	10000
101	162	0	10000
106	174	0	10000
102	162	0	10000
103	74	0	10000
104	174	0	10000
102	150	0	10000
101	150	0	10000
120	162	0	10000
103	142	0	10000
103	64	0	10000
145	142	0	10000
108	174	0	10000
109	150	0	10000
107	162	0	10000
104	162	0	10000
103	142	0	10000
105	158	0	10000
102	174	0	10000
102	162	0	10000
106	154	0	10000
104	142	0	10000
104	154	0	10000
106	142	0	10000
102	1024	0	10000
105	494	0	10000
107	154	0	10000
101	1024	0	10000
101	494	0	10000
104	1024	0	10000
106	478	0	10000
105	142	0	10000
103	1024	0	10000
103	494	0	10000
106	1024	0	10000
104	494	0	10000
102	162	0	10000
104	1024	0	10000
104	254	0	10000
101	174	0	10000
107	74	0	10000
101	162	0	10000
102	174	0	10000
108	150	0	10000
101	142	0	10000
100	1024	0	10000
113	66	0	10000
104	150	0	10000
101	1024	0	10000
103	66	0	10000
101	1024	0	10000
101	66	0	10000
105	1024	0	10000
101	66	0	10000
103	1024	0	10000
105	66	0	10000
103	1024	0	10000
102	66	0	10000
102	66	0	10000
99	1024	0	10000
106	66	0	10000
103	1024	0	10000
101	66	0	10000
100	150	0	10000
107	166	0	10000
100	90	0	10000
102	150	0	10000
106	90	0	10000
102	66	0	10000
100	162	0	10000
106	106	0	10000
99	174	0	10000
99	150	0	10000
102	150	0	10000
99	106	0	10000
98	142	0	10000
101	150	0	10000
98	150	0	10000
99	174	0	10000
102	142	0	10000
98	158	0	10000
105	106	0	10000
103	166	0	10000
99	162	0	10000
102	174	0	10000
114	150	0	10000
107	74	0	10000
109	142	0	10000
101	150	0	10000
102	142	0	10000
104	158	0	10000
102	162	0	10000
101	186	0	10000
106	162	0	10000
102	90	0	10000
103	162	0	10000
105	154	0	10000
101	142	0	10000
105	90	0	10000
107	522	0	10000
102	1024	0	10000
102	494	0	10000
103	674	0	10000
99	162	0	10000
98	74	0	10000
102	150	0	10000
99	90	0	10000
100	150	0	10000
104	90	0	10000
101	158	0	10000
101	150	0	10000
104	106	0	10000
100	150	0	10000
99	1024	0	10000
102	494	0	10000
106	206	0	10000
101	154	0	10000
108	142	0	10000
100	106	0	10000
100	154	0	10000
102	142	0	10000
101	162	0	10000
102	162	0	10000
106	74	0	10000
122	158	0	10000
102	150	0	10000
105	142	0	10000
102	1024	0	10000
102	218	0	10000
105	162	0	10000
100	630	0	10000
102	74	0	10000
109	66	0	10000
101	162	0	10000
101	74	0	10000
104	162	0	10000
102	74	0	10000
100	150	0	10000
105	1024	0	10000
99	66	0	10000
99	90	0	10000
101	86	0	10000
102	150	0	10000
101	66	0	10000
102	162	0	10000
100	90	0	10000
100	150	0	10000
105	106	0	10000
100	150	0	10000
104	106	0	10000
104	150	0	10000
99	142	0	10000
99	154	0	10000
103	1024	0	10000
101	66	0	10000
100	162	0	10000
103	142	0	10000
99	162	0	10000
101	162	0	10000
102	174	0	10000
99	150	0	10000
100	1024	0	10000
104	218	0	10000
117	1024	0	10000
100	494	0	10000
105	714	0	10000
105	98	0	10000
100	162	0	10000
104	158	0	10000
100	162	0	10000
100	1024	0	10000
103	494	0	10000
101	714	0	10000
127	174	0	10000
102	74	0	10000
99	162	0	10000
99	150	0	10000
102	1024	0	10000
100	494	0	10000
99	714	0	10000
101	162	0	10000
100	1024	0	10000
100	494	0	10000
107	714	0	10000
100	162	0	10000
99	174	0	10000
106	94	0	10000
100	162	0	10000
99	158	0	10000
103	174	0	10000
99	174	0	10000
100	162	0	10000
105	162	0	10000
101	174	0	10000
100	150	0	10000
105	174	0	10000
102	162	0	10000
102	90	0	10000
108	174	0	10000
100	162	0	10000
111	150	0	10000
116	162	0	10000
101	174	0	10000
101	90	0	10000
105	174	0	10000
102	150	0	10000
101	162	0	10000
103	142	0	10000
99	174	0	10000
99	158	0	10000
103	150	0	10000
100	162	0	10000
103	206	0	10000
100	106	0	10000
101	174	0	10000
105	162	0	10000
101	162	0	10000
104	150	0	10000
102	174	0	10000
100	106	0	10000
57	174	0	10000
63	162	0	10000
57	150	0	10000
